-317.27, -22.37, 177.41, 0.88, 0.04, -1.69, 48.71, 26.49, -31.07, -1.36, -0.02, -0.82, -267.78, -23.71, 648.03, 0.00, C, 580, -1, 
-317.23, -22.39, 177.41, 1.24, -0.07, -2.29, 48.22, 26.25, -31.07, -0.67, 0.05, -0.29, -266.60, -23.07, 649.31, 0.00, C, 583, -1, 
-317.22, -22.38, 177.42, 0.92, 0.40, -1.55, 48.83, 26.12, -31.01, -1.21, -0.36, -0.87, -265.11, -22.32, 649.74, 0.00, C, 584, -1, 
-317.17, -22.37, 177.43, 0.81, -0.32, -1.02, 48.46, 26.37, -31.43, -0.71, 0.36, -0.74, -268.53, -25.10, 646.32, 0.00, C, 576, -1, 
-317.20, -22.37, 177.44, 0.65, 0.63, -1.35, 48.95, 26.43, -31.43, -0.98, 0.11, -0.60, -269.17, -22.32, 650.38, 0.00, C, 583, -1, 
-317.10, -22.38, 177.45, 0.93, 0.05, -1.17, 48.34, 26.43, -31.62, -0.82, -0.02, -0.87, -267.88, -23.39, 651.77, 0.00, C, 584, -1, 
-317.16, -22.36, 177.43, 0.45, -0.29, -1.33, 46.20, 23.44, -31.19, -1.16, 0.31, -0.42, -267.14, -23.18, 648.35, 0.00, C, 575, -1, 
-317.12, -22.36, 177.43, 1.30, -0.65, -2.20, 47.67, 26.37, -31.01, -1.70, 0.71, -1.18, -266.50, -24.67, 649.10, 0.00, C, 579, -1, 
-317.23, -22.34, 177.41, 0.73, -0.22, -1.52, 46.39, 26.79, -31.13, -1.25, 0.25, -0.67, -266.28, -24.46, 646.32, 0.00, C, 576, -1, 
-317.14, -22.35, 177.40, 0.70, -0.07, -1.68, 48.52, 26.61, -30.70, -1.41, 0.11, -0.65, -267.67, -24.57, 649.52, 0.00, C, 581, -1, 
-317.14, -22.36, 177.41, 0.81, 0.03, -1.76, 48.16, 26.18, -31.37, -1.45, 0.00, -0.76, -265.96, -26.28, 647.81, 0.00, C, 579, -1, 
-317.28, -22.37, 177.41, 0.95, -0.25, -1.46, 48.52, 26.18, -31.25, -1.11, 0.29, -0.87, -266.60, -25.96, 645.68, 0.00, C, 576, -1, 
-317.32, -22.38, 177.40, 0.37, 0.15, -1.66, 46.57, 26.67, -31.62, -1.52, -0.14, -0.36, -265.86, -26.06, 648.14, 0.00, C, 577, -1, 
-317.31, -22.38, 177.38, 1.68, 0.01, -1.66, 48.46, 23.80, -31.62, -1.03, 0.05, -1.56, -269.17, -26.70, 649.63, 0.00, C, 574, -1, 
-317.19, -22.38, 177.37, 1.47, -0.40, -1.80, 48.16, 26.55, -31.19, -1.25, 0.47, -1.34, -268.31, -23.50, 647.92, 0.00, C, 578, -1, 
-317.19, -22.37, 177.37, 0.78, -0.16, -1.35, 47.85, 26.37, -31.43, -1.05, 0.20, -0.72, -267.03, -24.14, 650.16, 0.00, C, 580, -1, 
-317.08, -22.37, 177.38, 1.24, 0.18, -1.44, 48.52, 26.18, -31.19, -0.98, -0.13, -1.16, -270.13, -24.57, 648.46, 0.00, C, 577, -1, 
-317.08, -22.38, 177.38, 0.37, -0.62, -1.17, 48.22, 26.18, -31.01, -1.03, 0.63, -0.33, -267.99, -24.46, 648.78, 0.00, C, 579, -1, 
-317.25, -22.38, 177.40, 1.10, -0.29, -1.54, 48.71, 24.29, -31.92, -1.12, 0.34, -1.01, -266.18, -20.83, 650.91, 0.00, C, 584, -1, 
-317.26, -22.38, 177.41, 1.21, 0.36, -2.07, 48.52, 26.98, -31.31, -1.61, -0.31, -1.14, -267.67, -24.03, 652.19, 0.00, C, 582, -1, 
-317.23, -22.38, 177.40, 0.87, 0.52, -1.65, 49.13, 26.61, -31.25, -1.32, -0.49, -0.83, -266.39, -24.14, 644.18, 0.00, C, 577, -1, 
-317.26, -22.38, 177.41, 0.82, -0.15, -1.29, 48.71, 25.94, -31.37, -0.98, 0.20, -0.76, -265.64, -24.46, 645.79, 0.00, C, 578, -1, 
-317.33, -22.38, 177.37, 1.18, 0.22, -1.91, 46.51, 23.86, -31.01, -1.47, -0.18, -1.11, -269.81, -25.53, 648.03, 0.00, C, 571, -1, 
-317.44, -22.38, 177.38, 0.80, -0.03, -1.33, 48.71, 26.43, -31.25, -1.03, 0.07, -0.74, -266.82, -25.10, 646.75, 0.00, C, 577, -1, 
-317.39, -22.38, 177.41, 0.66, -0.07, -1.40, 48.28, 26.43, -31.56, -1.16, 0.11, -0.62, -265.86, -23.71, 649.20, 0.00, C, 583, -1, 
-317.53, -22.37, 177.40, 0.59, 0.65, -1.70, 49.13, 23.80, -31.19, -1.49, -0.63, -0.58, -266.71, -26.38, 649.52, 0.00, C, 577, -1, 
-317.55, -22.37, 177.40, 1.25, 0.38, -1.76, 46.26, 23.56, -31.01, -1.14, -0.29, -0.63, -266.18, -24.35, 647.28, 0.00, C, 575, -1, 
-317.57, -22.36, 177.40, 1.00, 0.05, -1.44, 48.28, 26.73, -31.31, -1.07, -0.02, -0.94, -267.03, -24.78, 652.73, 0.00, C, 584, -1, 
-317.47, -22.36, 177.42, 0.82, 0.33, -1.72, 48.71, 25.94, -31.62, -1.41, -0.31, -0.78, -267.99, -23.61, 647.07, 0.00, C, 578, -1, 
-317.44, -22.37, 177.42, 0.76, 0.05, -1.35, 47.97, 26.12, -31.19, -1.27, -0.60, -0.82, -267.35, -21.58, 649.20, 0.00, C, 582, -1, 
-317.48, -22.36, 177.42, 0.91, -0.12, -1.39, 48.28, 26.18, -31.13, -1.05, 0.16, -0.83, -266.92, -24.35, 647.17, 0.00, C, 579, -1, 
-317.59, -22.37, 177.41, 0.85, 0.34, -1.39, 48.03, 25.88, -31.37, -1.76, -0.13, -1.09, -266.18, -25.63, 645.79, 0.00, C, 574, -1, 
-317.59, -22.38, 177.41, 1.18, 0.27, -1.98, 48.34, 26.67, -30.76, -1.54, -0.24, -1.11, -267.14, -23.82, 648.67, 0.00, C, 581, -1, 
-317.61, -22.37, 177.40, 0.63, -0.23, -1.63, 48.52, 26.00, -31.13, -1.40, 0.27, -0.58, -267.35, -23.39, 647.17, 0.00, C, 579, -1, 
-317.58, -22.37, 177.42, 0.66, -0.87, -1.00, 48.40, 24.23, -31.68, -1.12, -0.58, -0.80, -266.60, -25.74, 648.14, 0.00, C, 576, -1, 
-317.70, -22.36, 177.42, 0.73, 0.05, -1.17, 47.91, 26.43, -31.13, -0.89, -0.04, -0.69, -267.99, -24.99, 648.24, 0.00, C, 579, -1, 
-317.67, -22.39, 177.42, 0.60, 0.22, -1.58, 48.34, 26.18, -31.56, -1.36, -0.20, -0.58, -266.92, -24.99, 648.88, 0.00, C, 580, -1, 
-317.62, -22.38, 177.42, 0.69, 0.15, -1.52, 48.22, 26.31, -31.19, -1.27, -0.13, -0.65, -266.82, -26.38, 647.49, 0.00, C, 577, -1, 
-317.58, -22.38, 177.42, 1.15, 0.32, -1.61, 48.64, 26.18, -31.37, -1.18, -0.27, -1.09, -267.03, -24.25, 645.04, 0.00, C, 576, -1, 
-317.59, -22.37, 177.42, 0.37, 0.38, -1.73, 48.83, 26.67, -31.13, -1.59, -0.38, -0.36, -266.71, -24.14, 647.07, 0.00, C, 579, -1, 
-317.47, -22.35, 177.41, 0.92, -0.07, -1.24, 48.52, 25.88, -31.31, -0.89, 0.11, -0.85, -267.99, -24.03, 648.24, 0.00, C, 579, -1, 
-317.34, -22.36, 177.40, 1.13, -0.29, -1.28, 48.40, 26.18, -31.19, -0.85, 0.34, -1.03, -266.28, -24.78, 649.63, 0.00, C, 582, -1, 
-317.41, -22.38, 177.40, 0.58, -0.38, -1.15, 46.57, 23.80, -31.43, -0.94, 0.42, -0.53, -266.50, -24.25, 650.06, 0.00, C, 578, -1, 
-317.46, -22.38, 177.41, 0.51, -0.37, -1.69, 48.58, 26.25, -31.68, -1.50, 0.40, -0.45, -268.31, -25.21, 646.64, 0.00, C, 575, -1, 
-317.47, -22.37, 177.38, 1.33, 0.18, -1.83, 48.34, 26.25, -31.13, -1.32, -0.13, -1.25, -268.74, -25.74, 650.16, 0.00, C, 579, -1, 
-317.37, -22.37, 177.40, 0.93, -0.10, -1.21, 45.78, 24.11, -31.74, -0.85, 0.14, -0.87, -265.21, -24.78, 648.78, 0.00, C, 577, -1, 
-317.38, -22.39, 177.42, 0.65, -0.16, -1.55, 46.20, 26.49, -31.19, -1.30, 0.20, -0.60, -267.46, -24.99, 648.46, 0.00, C, 577, -1, 
-317.39, -22.38, 177.42, 0.67, -0.34, -0.96, 48.10, 25.94, -31.43, -0.71, 0.38, -0.62, -267.03, -23.82, 646.43, 0.00, C, 579, -1, 
-317.31, -22.37, 177.43, 0.49, -0.12, -0.85, 48.34, 26.37, -31.74, -0.67, 0.14, -0.45, -267.03, -25.85, 649.10, 0.00, C, 581, -1, 
-317.33, -22.37, 177.43, 0.59, 0.87, -1.63, 48.28, 26.18, -31.13, -1.41, -0.85, -0.60, -269.70, -24.46, 646.75, 0.00, C, 575, -1, 
-317.27, -22.37, 177.42, 1.10, 0.27, -1.57, 48.28, 26.67, -31.43, -1.16, -0.24, -1.03, -267.03, -24.57, 649.74, 0.00, C, 580, -1, 
-317.32, -22.38, 177.42, 1.24, -0.52, -2.22, 48.10, 25.76, -31.13, -1.76, 0.58, -1.12, -265.21, -26.70, 647.07, 0.00, C, 576, -1, 
-317.25, -22.38, 177.42, 0.84, -0.58, -1.28, 48.89, 26.43, -30.82, -0.96, 0.62, -0.76, -267.67, -22.64, 646.32, 0.00, C, 581, -1, 
-317.20, -22.38, 177.41, 0.99, -0.78, -1.37, 47.73, 26.12, -31.43, -1.00, 0.83, -0.89, -266.92, -24.89, 645.68, 0.00, C, 577, -1, 
-317.34, -22.38, 177.41, 0.30, 0.21, -1.47, 45.90, 23.99, -31.01, -1.36, -0.20, -0.29, -267.46, -25.63, 650.27, 0.00, C, 574, -1, 
-317.46, -22.39, 177.41, 0.76, -0.34, -1.28, 48.71, 26.25, -31.31, -1.00, 0.38, -0.69, -267.35, -24.35, 647.71, 0.00, C, 579, -1, 
-317.46, -22.38, 177.42, 1.04, -0.37, -1.54, 48.28, 26.31, -31.49, -1.67, -0.13, -1.01, -267.88, -24.67, 646.85, 0.00, C, 576, -1, 
-317.35, -22.38, 177.41, 0.47, 0.34, -1.48, 48.28, 26.49, -31.80, -1.30, -0.33, -0.45, -267.67, -23.50, 648.78, 0.00, C, 580, -1, 
-317.37, -22.35, 177.41, 0.11, -0.05, -1.08, 48.03, 24.29, -31.49, -1.05, 0.07, -0.11, -266.39, -23.39, 648.99, 0.00, C, 579, -1, 
-317.55, -22.35, 177.41, 1.35, 0.40, -1.99, 48.22, 23.86, -31.37, -1.49, -0.34, -1.27, -267.88, -23.93, 649.95, 0.00, C, 578, -1, 
-317.52, -22.36, 177.43, 0.80, 0.44, -1.52, 48.46, 26.31, -31.37, -1.23, -0.42, -0.76, -266.07, -25.31, 648.14, 0.00, C, 579, -1, 
-317.52, -22.36, 177.42, 1.18, 0.10, -1.26, 48.40, 26.12, -31.19, -0.82, -0.05, -1.11, -267.56, -24.99, 648.99, 0.00, C, 580, -1, 
-317.52, -22.36, 177.42, 0.89, 0.12, -1.69, 48.28, 26.79, -31.01, -1.36, -0.09, -0.83, -265.32, -23.61, 650.70, 0.00, C, 584, -1, 
-317.48, -22.36, 177.42, 0.69, -0.29, -0.95, 48.46, 25.76, -31.31, -0.69, 0.33, -0.63, -268.20, -25.31, 649.42, 0.00, C, 579, -1, 
-317.33, -22.37, 177.42, 0.99, -0.04, -1.39, 48.40, 26.00, -31.01, -1.01, 0.09, -0.92, -270.55, -24.57, 650.91, 0.00, C, 578, -1, 
-317.33, -22.36, 177.42, 0.95, 0.07, -1.72, 49.13, 26.43, -31.62, -1.36, -0.04, -0.89, -267.14, -22.75, 650.38, 0.00, C, 584, -1, 
-317.24, -22.36, 177.43, 0.88, -0.47, -1.11, 48.58, 26.18, -31.62, -0.78, 0.51, -0.80, -267.99, -23.61, 646.75, 0.00, C, 579, -1, 
-317.28, -22.35, 177.43, 0.74, 0.25, -1.28, 48.64, 25.82, -31.19, -1.00, -0.22, -0.71, -267.88, -25.96, 651.98, 0.00, C, 581, -1, 
-317.43, -22.38, 177.42, 1.02, 0.00, -1.59, 48.89, 26.49, -30.88, -1.21, 0.04, -0.94, -268.95, -24.57, 648.03, 0.00, C, 581, -1, 
-317.41, -22.37, 177.42, 0.15, 0.05, -0.92, 47.42, 26.31, -31.68, -0.87, -0.05, -0.14, -267.35, -23.29, 648.67, 0.00, C, 581, -1, 
-317.41, -22.36, 177.42, 0.93, 0.27, -1.84, 48.64, 26.06, -31.56, -1.49, -0.24, -0.89, -265.53, -24.25, 651.13, 0.00, C, 584, -1, 
-317.37, -22.35, 177.41, 0.69, 0.15, -1.29, 48.40, 26.12, -31.19, -1.03, -0.13, -0.65, -267.03, -22.54, 646.96, 0.00, C, 579, -1, 
-317.43, -22.36, 177.42, 1.22, 0.38, -1.98, 46.45, 23.56, -31.37, -1.52, -0.34, -1.16, -267.14, -22.96, 647.39, 0.00, C, 575, -1, 
-317.46, -22.36, 177.41, 1.52, -0.38, -1.46, 47.42, 25.88, -31.13, -0.89, 0.45, -1.40, -265.32, -24.67, 649.52, 0.00, C, 581, -1, 
-317.50, -22.40, 177.41, 0.54, -0.30, -1.21, 48.71, 26.25, -31.31, -1.01, 0.33, -0.49, -267.46, -21.79, 648.88, 0.00, C, 582, -1, 
-317.54, -22.39, 177.43, 1.03, 0.36, -1.21, 48.58, 26.43, -31.19, -1.27, 0.20, -0.72, -268.95, -23.61, 648.14, 0.00, C, 581, -1, 
-317.59, -22.39, 177.44, 0.63, 0.58, -1.95, 48.52, 26.61, -31.43, -1.72, -0.56, -0.62, -268.31, -23.18, 649.74, 0.00, C, 580, -1, 
-317.76, -22.38, 177.42, 1.17, 0.56, -1.85, 48.28, 25.88, -31.62, -1.41, -0.53, -1.11, -267.14, -25.74, 648.24, 0.00, C, 577, -1, 
-317.59, -22.36, 177.43, 0.63, 0.51, -1.43, 46.02, 24.05, -31.19, -1.12, 0.04, -0.65, -267.14, -24.78, 648.56, 0.00, C, 576, -1, 
-317.55, -22.36, 177.43, 1.58, -0.27, -1.76, 46.51, 23.93, -31.43, -1.16, 0.34, -1.45, -265.75, -23.07, 651.02, 0.00, C, 580, -1, 
-317.47, -22.37, 177.44, 0.56, -0.51, -0.88, 48.52, 23.68, -31.49, -0.67, 0.54, -0.51, -269.06, -24.57, 648.14, 0.00, C, 576, -1, 
-317.61, -22.36, 177.43, 1.30, 0.76, -2.10, 48.40, 26.43, -31.25, -1.61, -0.71, -1.25, -267.03, -23.39, 648.24, 0.00, C, 579, -1, 
-317.57, -22.35, 177.42, 0.96, 0.58, -1.59, 48.83, 26.25, -30.94, -1.23, -0.54, -0.92, -264.68, -24.03, 646.96, 0.00, C, 581, -1, 
-317.62, -22.34, 177.41, 0.71, 0.08, -1.54, 48.77, 26.25, -30.94, -1.27, -0.05, -0.67, -266.92, -25.31, 648.99, 0.00, C, 580, -1, 
-317.62, -22.35, 177.41, 0.48, 0.12, -1.33, 46.14, 24.05, -30.94, -1.16, -0.11, -0.45, -267.03, -23.50, 652.73, 0.00, C, 581, -1, 
-317.73, -22.35, 177.40, 1.25, 0.25, -1.63, 48.89, 26.37, -31.25, -1.16, -0.20, -1.18, -268.53, -25.96, 647.60, 0.00, C, 576, -1, 
-317.56, -22.35, 177.41, 0.66, 0.11, -1.41, 48.16, 26.43, -31.07, -1.18, -0.09, -0.62, -267.03, -26.28, 646.85, 0.00, C, 575, -1, 
-317.48, -22.34, 177.41, 1.02, 0.04, -1.81, 48.28, 25.76, -31.19, -1.43, 0.00, -0.94, -265.96, -24.57, 650.27, 0.00, C, 584, -1, 
-317.48, -22.35, 177.42, 0.56, 0.05, -1.10, 48.28, 23.80, -31.31, -0.89, -0.04, -0.53, -267.03, -23.39, 647.60, 0.00, C, 577, -1, 
-317.48, -22.35, 177.42, 0.89, -0.43, -0.89, 48.58, 26.25, -30.76, -0.56, 0.47, -0.82, -265.86, -24.89, 650.06, 0.00, C, 586, -1, 
-317.44, -22.35, 177.43, 0.87, -0.14, -1.94, 47.97, 26.55, -31.01, -1.61, 0.18, -0.80, -265.96, -22.64, 647.39, 0.00, C, 581, -1, 
-317.39, -22.35, 177.43, 0.27, -0.15, -0.73, 46.51, 26.31, -31.07, -0.63, 0.16, -0.25, -267.24, -25.10, 649.31, 0.00, C, 579, -1, 
-317.37, -22.35, 177.42, 0.52, 0.07, -1.14, 46.39, 26.06, -30.64, -0.94, -0.05, -0.49, -267.88, -23.71, 650.38, 0.00, C, 582, -1, 
-317.38, -22.37, 177.43, 1.21, 0.05, -1.58, 48.77, 26.31, -30.82, -0.87, 0.00, -0.78, -268.53, -25.21, 648.56, 0.00, C, 581, -1, 
-317.31, -22.37, 177.41, 1.11, -0.10, -1.76, 48.77, 26.31, -31.31, -1.34, 0.14, -1.03, -267.03, -24.57, 647.60, 0.00, C, 578, -1, 
-317.23, -22.37, 177.41, 0.91, -1.10, -0.92, 48.03, 26.31, -31.25, -0.58, 1.14, -0.80, -265.75, -22.00, 646.64, 0.00, C, 583, -1, 
-317.28, -22.37, 177.41, 1.02, -0.04, -1.25, 48.28, 26.18, -30.94, -0.87, 0.09, -0.94, -268.20, -25.96, 646.00, 0.00, C, 578, -1, 
-317.25, -22.38, 177.41, 0.74, 0.30, -1.68, 48.46, 26.43, -31.01, -1.20, -0.38, -0.74, -265.32, -23.50, 650.70, 0.00, C, 584, -1, 
-317.25, -22.38, 177.41, 0.52, -0.08, -1.02, 48.34, 23.62, -31.43, -0.82, 0.11, -0.49, -266.92, -25.31, 644.29, 0.00, C, 573, -1, 
